run,Iteration,Fitness,ExecutionTime,Discrete,Real,Accuracy
8,0,91.81090797185581,1.5411641597747803,[1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1],[33916.93665691 83408.31297037],95.44545314663794
8,1,92.77105568688889,2.3423330783843994,[1 1 0 0 1 0 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 1],[95475.32280072 19445.5544421 ],96.64563779042929
8,2,92.77105568688889,3.419462203979492,[1 1 0 0 1 0 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 1],[95475.32280072 19445.5544421 ],96.64563779042929
8,3,92.77105568688889,4.177265167236328,[1 1 0 0 1 0 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 1],[95475.32280072 19445.5544421 ],96.64563779042929
8,4,93.6819650575613,4.976474046707153,[1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1],[33916.93665691 83408.31297037],97.78427450376981
8,5,93.6819650575613,6.098782300949097,[1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1],[33916.93665691 83408.31297037],97.78427450376981
8,6,93.6819650575613,7.212684154510498,[1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1],[33916.93665691 83408.31297037],97.78427450376981
8,7,93.6819650575613,8.064162969589233,[1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1],[33916.93665691 83408.31297037],97.78427450376981
8,8,93.6819650575613,9.603422164916992,[1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1],[33916.93665691 83408.31297037],97.78427450376981
8,9,93.6819650575613,10.679564952850342,[1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1],[33916.93665691 83408.31297037],97.78427450376981
8,10,93.6819650575613,11.869087934494019,[1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1],[33916.93665691 83408.31297037],97.78427450376981
8,11,93.6819650575613,12.85845398902893,[1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1],[33916.93665691 83408.31297037],97.78427450376981
8,12,93.6819650575613,14.079646110534668,[1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1],[33916.93665691 83408.31297037],97.78427450376981
8,13,93.6819650575613,15.155344247817993,[1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1],[33916.93665691 83408.31297037],97.78427450376981
8,14,94.28695323756104,15.87150526046753,[1 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 1 1 1 1],[58386.0560146  20618.89842454],99.6768733651331
8,15,94.31157240974136,16.41671919822693,[0 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 1],[23064.37932921 45424.60807046],99.70764733035851
8,16,94.31157240974136,17.308887004852295,[0 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 1],[23064.37932921 45424.60807046],99.70764733035851
8,17,94.31157240974136,17.892685174942017,[0 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 1],[23064.37932921 45424.60807046],99.70764733035851
8,18,94.31157240974136,18.515289068222046,[0 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 1],[23064.37932921 45424.60807046],99.70764733035851
8,19,94.31157240974136,19.33831810951233,[0 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 1],[23064.37932921 45424.60807046],99.70764733035851
9,0,92.70265355509238,0.8395428657531738,[0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],[30494.46005888 63675.46972172],99.96922603477458
9,1,92.70265355509238,1.3548057079315186,[0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],[30494.46005888 63675.46972172],99.96922603477458
9,2,92.72727272727272,1.886357069015503,[0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],[30494.46005888 63675.46972172],100.0
9,3,92.7341269286184,2.6992979049682617,[0 0 1 1 1 1 0 0 0 1 1 1 1 1 0 0 1 1 1 1 0 0],[30523.29052695  1930.39940841],96.59947684259117
9,4,92.7341269286184,3.1766958236694336,[0 0 1 1 1 1 0 0 0 1 1 1 1 1 0 0 1 1 1 1 0 0],[30523.29052695  1930.39940841],96.59947684259117
9,5,92.7341269286184,4.0724937915802,[0 0 1 1 1 1 0 0 0 1 1 1 1 1 0 0 1 1 1 1 0 0],[30523.29052695  1930.39940841],96.59947684259117
9,6,92.7341269286184,4.771462917327881,[0 0 1 1 1 1 0 0 0 1 1 1 1 1 0 0 1 1 1 1 0 0],[30523.29052695  1930.39940841],96.59947684259117
9,7,93.26707605365861,5.507699966430664,[0 0 1 1 1 1 0 0 0 1 1 1 1 1 0 0 1 1 1 1 0 0],[30523.29052695  1930.39940841],99.53839052161871
9,8,93.26707605365861,6.232143878936768,[0 0 1 1 1 1 0 0 0 1 1 1 1 1 0 0 1 1 1 1 0 0],[30523.29052695  1930.39940841],99.53839052161871
9,9,93.26707605365861,6.953143835067749,[0 0 1 1 1 1 0 0 0 1 1 1 1 1 0 0 1 1 1 1 0 0],[30523.29052695  1930.39940841],99.53839052161871
9,10,93.63636363636364,8.442602157592773,[0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],[30494.46005888 63675.46972172],100.0
9,11,93.63636363636364,9.258857011795044,[0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],[30494.46005888 63675.46972172],100.0
9,12,94.61749360041405,10.211594820022583,[0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],[30494.46005888 63675.46972172],98.95368518233575
9,13,94.61749360041405,10.741717100143433,[0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],[30494.46005888 63675.46972172],98.95368518233575
9,14,94.61749360041405,11.816330909729004,[0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],[30494.46005888 63675.46972172],98.95368518233575
9,15,94.61749360041405,12.610852003097534,[0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],[30494.46005888 63675.46972172],98.95368518233575
9,16,94.61749360041405,13.536686897277832,[0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],[30494.46005888 63675.46972172],98.95368518233575
9,17,94.61749360041405,14.138702869415283,[0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],[30494.46005888 63675.46972172],98.95368518233575
9,18,94.61749360041405,14.918986082077026,[0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],[30494.46005888 63675.46972172],98.95368518233575
9,19,94.61749360041405,15.890609979629517,[0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],[30494.46005888 63675.46972172],98.95368518233575
