run,Iteration,Fitness,ExecutionTime,Discrete,Real,Accuracy
4,6,92.87986270022886,23.766011714935303,"[1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0]",[60642.86866666 84988.01507429],98.99456521739131
4,7,92.87986270022886,27.074023723602295,"[1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0]",[60642.86866666 84988.01507429],98.99456521739131
4,8,92.87986270022886,30.382543087005615,"[1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0]",[60642.86866666 84988.01507429],98.99456521739131
4,9,92.87986270022886,33.92222309112549,"[1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0]",[60642.86866666 84988.01507429],98.99456521739131
4,10,92.87986270022886,37.06853485107422,"[1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0]",[60642.86866666 84988.01507429],98.99456521739131
4,11,92.87986270022886,40.50612497329712,"[1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0]",[60642.86866666 84988.01507429],98.99456521739131
4,12,92.87986270022886,43.721171855926514,"[1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0]",[60642.86866666 84988.01507429],98.99456521739131
4,13,92.87986270022886,46.8608660697937,"[1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0]",[60642.86866666 84988.01507429],98.99456521739131
4,14,92.87986270022886,49.908570766448975,"[1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0]",[60642.86866666 84988.01507429],98.99456521739131
4,15,92.87986270022886,53.01638984680176,"[1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0]",[60642.86866666 84988.01507429],98.99456521739131
4,16,92.87986270022886,56.71369290351868,"[1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0]",[60642.86866666 84988.01507429],98.99456521739131
4,17,92.87986270022886,59.58650183677673,"[1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0]",[60642.86866666 84988.01507429],98.99456521739131
4,18,92.87986270022886,62.72996282577515,"[1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0]",[60642.86866666 84988.01507429],98.99456521739131
4,19,92.87986270022886,65.60939383506775,"[1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0]",[60642.86866666 84988.01507429],98.99456521739131
5,0,90.5511060259344,3.6954309940338135,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],99.59239130434783
5,1,91.14111365369948,7.033354043960571,"[1 1 0 1 0 0 0 0 1 1 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 1 1 0 0 1 0 1
 1 1 0 0 1 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0]",[95390.01892743 81559.27984227],99.89130434782608
5,2,91.14111365369948,10.911817073822021,"[1 1 0 1 0 0 0 0 1 1 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 1 1 0 0 1 0 1
 1 1 0 0 1 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0]",[95390.01892743 81559.27984227],99.89130434782608
5,3,91.14111365369948,14.409671068191528,"[1 1 0 1 0 0 0 0 1 1 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 1 1 0 0 1 0 1
 1 1 0 0 1 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0]",[95390.01892743 81559.27984227],99.89130434782608
5,4,91.69374523264685,17.977169036865234,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],99.26630434782608
5,5,91.69374523264685,21.702069997787476,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],99.26630434782608
5,6,92.06941266209,24.870263814926147,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],98.8586956521739
5,7,92.06941266209,28.015511751174927,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],98.8586956521739
5,8,92.1842105263158,31.41670513153076,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],98.125
5,9,92.1842105263158,34.98605179786682,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],98.125
5,10,92.1842105263158,38.68882203102112,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],98.125
5,11,92.1842105263158,42.52846384048462,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],98.125
5,12,92.1842105263158,46.2636821269989,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],98.125
5,13,92.1842105263158,49.7545690536499,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],98.125
5,14,92.1842105263158,52.950698137283325,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],98.125
5,15,92.1842105263158,56.26526117324829,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],98.125
5,16,92.1842105263158,59.60212993621826,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],98.125
5,17,92.1842105263158,62.86100101470947,"[1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0]",[66219.7275554  77473.10480567],98.125
5,18,92.76506483600306,66.2123589515686,"[1 0 1 1 0 1 0 0 1 1 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0
 0 1 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0]",[38787.38437317 71758.10765706],99.72826086956522
5,19,93.75247902364607,69.12137389183044,"[0 1 0 1 1 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0]",[69993.69088165 85107.30007479],99.64673913043478
6,0,90.79328756674295,3.4586849212646484,"[0 1 1 1 1 0 0 0 0 0 1 0 1 1 0 0 0 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 1 0 1
 1 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0]",[56187.12638014  9705.62642657],99.45652173913044
6,1,91.43287566742947,6.604959964752197,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],98.94021739130436
6,2,91.6906941266209,10.252386808395386,"[0 1 1 1 1 0 0 0 0 0 1 0 1 1 0 0 0 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 1 0 1
 1 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0]",[56187.12638014  9705.62642657],99.70108695652173
6,3,91.82418001525554,13.449022054672241,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.42934782608695
6,4,91.82418001525554,16.6026029586792,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.42934782608695
6,5,91.82418001525554,19.850100994110107,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.42934782608695
6,6,91.82418001525554,22.976594924926758,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.42934782608695
6,7,91.82418001525554,26.19532799720764,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.42934782608695
6,8,91.82418001525554,29.591305017471313,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.42934782608695
6,9,92.37070938215103,32.62191700935364,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.67391304347825
6,10,92.37070938215103,35.73750901222229,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.67391304347825
6,11,92.37070938215103,39.06364703178406,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.67391304347825
6,12,92.37070938215103,42.20987915992737,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.67391304347825
6,13,92.37070938215103,45.48867392539978,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.67391304347825
6,14,92.37070938215103,49.234066009521484,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.67391304347825
6,15,92.37070938215103,52.250133991241455,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.67391304347825
6,16,92.37070938215103,55.17120289802551,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.67391304347825
6,17,92.37070938215103,58.390244007110596,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.67391304347825
6,18,92.37070938215103,61.267374992370605,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.67391304347825
6,19,92.37070938215103,64.38219285011292,"[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1
 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0]",[11942.26562693 13646.94070526],99.67391304347825
7,0,90.90198321891685,3.645840883255005,"[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0
 0 0 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0 1 1]",[74812.09013137 61680.85026702],99.59239130434783
7,1,90.90198321891685,6.836751937866211,"[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0
 0 0 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0 1 1]",[74812.09013137 61680.85026702],99.59239130434783
7,2,90.90198321891685,10.244102954864502,"[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0
 0 0 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0 1 1]",[74812.09013137 61680.85026702],99.59239130434783
7,3,90.90198321891685,13.392435073852539,"[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0
 0 0 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0 1 1]",[74812.09013137 61680.85026702],99.59239130434783
7,4,91.29633867276888,16.66729211807251,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],99.64673913043478
7,5,91.29633867276888,19.803406953811646,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],99.64673913043478
7,6,91.29633867276888,23.029365062713623,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],99.64673913043478
7,7,91.29633867276888,26.617827892303467,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],99.64673913043478
7,8,91.34591914569032,30.01323914527893,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],98.83152173913044
7,9,91.34591914569032,33.45219111442566,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],98.83152173913044
7,10,91.34591914569032,37.06868004798889,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],98.83152173913044
7,11,91.34591914569032,40.538212060928345,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],98.83152173913044
7,12,91.34591914569032,44.0839729309082,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],98.83152173913044
7,13,91.36155606407324,47.596076250076294,"[1 0 1 1 0 0 1 1 0 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0 0 1 1 0 0 1 0 0 1 0 1 1 1
 0 1 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0 1 1]",[15507.75022882 97371.38781067],99.72826086956522
7,14,92.07246376811597,51.45933508872986,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],98.42391304347827
7,15,92.07246376811597,54.58856987953186,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],98.42391304347827
7,16,92.43897787948131,57.89380097389221,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],99.32065217391305
7,17,92.43897787948131,60.98578906059265,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],99.32065217391305
7,18,92.43897787948131,64.18146324157715,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],99.32065217391305
7,19,92.43897787948131,67.40627384185791,"[1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1
 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1]",[87305.57611626 49585.58236446],99.32065217391305
8,0,90.5511060259344,3.613546371459961,"[1 1 1 0 1 1 0 0 0 1 1 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0
 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 0]",[30362.1901702  14703.43064394],99.59239130434783
8,1,90.5511060259344,6.725564241409302,"[1 1 1 0 1 1 0 0 0 1 1 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0
 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 0]",[30362.1901702  14703.43064394],99.59239130434783
8,2,90.5511060259344,10.37737226486206,"[1 1 1 0 1 1 0 0 0 1 1 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0
 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 0]",[30362.1901702  14703.43064394],99.59239130434783
8,3,90.5511060259344,13.52190637588501,"[1 1 1 0 1 1 0 0 0 1 1 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0
 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 0]",[30362.1901702  14703.43064394],99.59239130434783
8,4,90.70938215102974,16.65814709663391,"[1 0 0 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 0 1
 1 1 0 0 0 1 0 1 1 1 1 1 0 0 1 0 0 1 0 0]",[96123.21395554 17239.34484522],98.91304347826086
8,5,90.70938215102974,19.854488134384155,"[1 0 0 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 0 1
 1 1 0 0 0 1 0 1 1 1 1 1 0 0 1 0 0 1 0 0]",[96123.21395554 17239.34484522],98.91304347826086
8,6,90.70938215102974,22.91585111618042,"[1 0 0 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 0 1
 1 1 0 0 0 1 0 1 1 1 1 1 0 0 1 0 0 1 0 0]",[96123.21395554 17239.34484522],98.91304347826086
8,7,90.70938215102974,26.273656129837036,"[1 0 0 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 0 1
 1 1 0 0 0 1 0 1 1 1 1 1 0 0 1 0 0 1 0 0]",[96123.21395554 17239.34484522],98.91304347826086
8,8,91.36155606407324,29.62298321723938,"[1 0 0 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 0 1
 1 1 0 0 0 1 0 1 1 1 1 1 0 0 1 0 0 1 0 0]",[96123.21395554 17239.34484522],99.72826086956522
8,9,91.36155606407324,32.70726227760315,"[1 0 0 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 0 1
 1 1 0 0 0 1 0 1 1 1 1 1 0 0 1 0 0 1 0 0]",[96123.21395554 17239.34484522],99.72826086956522
8,10,91.36155606407324,36.20622634887695,"[1 0 0 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 0 1
 1 1 0 0 0 1 0 1 1 1 1 1 0 0 1 0 0 1 0 0]",[96123.21395554 17239.34484522],99.72826086956522
8,11,91.84591914569032,39.292198181152344,"[1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0 1 0 1 0 1
 0 0 1 0 0 1 0 1 1 0 1 0 1 1 1 1 0 0 1 1]",[87133.43881179  8166.00440715],99.45652173913044
